FAMILY_ID       FAMILY_SIZE     N_HITS  N_MEMBER_HITS   PRECISION       RECALL
347263	2	2	2	1	1	
347264	2	2	2	1	1	
347265	2	2	2	1	1	
347266	4	4	4	1	1	
347267	2	2	2	1	1	
347268	2	2	2	1	1	
347269	2	2	2	1	1	
347270	3	3	3	1	1	
347271	3	3	3	1	1	
347272	3	3	3	1	1	
347273	4	4	4	1	1	
347274	2	2	2	1	1	
347275	3	3	3	1	1	
347276	2	2	2	1	1	
347277	3	3	3	1	1	
347278	5	5	5	1	1	
347279	2	2	2	1	1	
347280	2	2	2	1	1	
347281	2	2	2	1	1	
347282	2	2	2	1	1	
347283	3	3	3	1	1	
347284	4	4	4	1	1	
347285	4	4	4	1	1	
347286	3	3	3	1	1	
347287	2	2	2	1	1	
347288	3	3	3	1	1	
347289	2	2	2	1	1	
347290	3	3	3	1	1	
347291	3	3	3	1	1	
347292	2	2	2	1	1	
347293	2	2	2	1	1	
347294	5	5	5	1	1	
347295	3	3	3	1	1	
347296	2	2	2	1	1	
347297	2	2	2	1	1	
347298	2	2	2	1	1	
347299	2	2	2	1	1	
347300	2	2	2	1	1	
347301	2	2	2	1	1	
347302	2	2	2	1	1	
347303	2	2	2	1	1	
347304	2	2	2	1	1	
347305	2	2	2	1	1	
347306	2	2	2	1	1	
347307	2	2	2	1	1	
347308	3	3	3	1	1	
347309	5	5	5	1	1	
347310	4	4	4	1	1	
347311	2	2	2	1	1	
347312	2	2	2	1	1	
347313	2	2	2	1	1	
347314	3	3	3	1	1	
347315	7	7	7	1	1	
347316	2	2	2	1	1	
347317	2	2	2	1	1	
347318	2	2	2	1	1	
347319	3	3	3	1	1	
347320	2	2	2	1	1	
347321	2	2	2	1	1	
347322	3	3	3	1	1	
347323	2	2	2	1	1	
347324	2	2	2	1	1	
347325	2	2	2	1	1	
347326	2	2	2	1	1	
347327	6	6	6	1	1	
347328	2	2	2	1	1	
347329	2	2	2	1	1	
347330	2	2	2	1	1	
347331	5	5	5	1	1	
347332	2	2	2	1	1	
347333	2	2	2	1	1	
347334	2	2	2	1	1	
347335	99	99	99	1	1	
347336	2	2	2	1	1	
347337	2	2	2	1	1	
347338	8	8	8	1	1	
347339	2	2	2	1	1	
347340	4	4	4	1	1	
347341	2	2	2	1	1	
347342	3	3	3	1	1	
347343	2	2	2	1	1	
347344	2	2	2	1	1	
347345	2	2	2	1	1	
347346	2	2	2	1	1	
347347	2	2	2	1	1	
347348	2	2	2	1	1	
347349	2	2	2	1	1	
347350	3	3	3	1	1	
347351	2	2	2	1	1	
347352	7	7	7	1	1	
347353	2	2	2	1	1	
347354	3	3	3	1	1	
347355	2	2	2	1	1	
347356	2	2	2	1	1	
347357	2	2	2	1	1	
347358	2	2	2	1	1	
347359	2	2	2	1	1	
347360	2	2	2	1	1	
347361	3	3	3	1	1	
347362	5	5	5	1	1	
347363	2	2	2	1	1	
347364	7	7	7	1	1	
347365	2	2	2	1	1	
347366	5	5	5	1	1	
347367	3	3	3	1	1	
347368	77	77	77	1	1	
347369	2	2	2	1	1	
347370	2	2	2	1	1	
347371	2	2	2	1	1	
347372	3	3	3	1	1	
347373	6	6	6	1	1	
347374	2	2	2	1	1	
347375	2	2	2	1	1	
347376	10	10	10	1	1	
347377	2	2	2	1	1	
347378	2	2	2	1	1	
347379	2	2	2	1	1	
347380	5	5	5	1	1	
347381	2	2	2	1	1	
347382	2	1	1	1	0.5	
347383	2	2	2	1	1	
347384	2	2	2	1	1	
347385	3	3	3	1	1	
347386	2	2	2	1	1	
347387	2	2	2	1	1	
347388	2	2	2	1	1	
347389	2	2	2	1	1	
347390	11	11	11	1	1	
347391	2	2	2	1	1	
347392	2	2	2	1	1	
347393	2	2	2	1	1	
347394	2	2	2	1	1	
347395	3	3	3	1	1	
347396	2	2	2	1	1	
347397	4	4	4	1	1	
347398	2	2	2	1	1	
347399	5	5	5	1	1	
347400	3	3	3	1	1	
347401	3	3	3	1	1	
347402	2	2	2	1	1	
347403	2	2	2	1	1	
347404	6	6	6	1	1	
347405	2	2	2	1	1	
347406	3	3	3	1	1	
347407	2	2	2	1	1	
347408	3	3	3	1	1	
347409	11	11	11	1	1	
347410	2	2	2	1	1	
347411	2	2	2	1	1	
347412	2	2	2	1	1	
347413	2	2	2	1	1	
347414	4	4	4	1	1	
347415	2	2	2	1	1	
347416	2	2	2	1	1	
347417	2	2	2	1	1	
347418	2	2	2	1	1	
347419	2	2	2	1	1	
347420	2	2	2	1	1	
347421	2	2	2	1	1	
347422	3	3	3	1	1	
347423	2	2	2	1	1	
347424	3	3	3	1	1	
347425	2	2	2	1	1	
347426	2	2	2	1	1	
347427	2	2	2	1	1	
347428	3	3	3	1	1	
347429	3	3	3	1	1	
347430	2	2	2	1	1	
347431	15	15	15	1	1	
347432	2	2	2	1	1	
347433	3	3	3	1	1	
347434	2	2	2	1	1	
347435	2	2	2	1	1	
347436	2	2	2	1	1	
347437	2	2	2	1	1	
347438	2	2	2	1	1	
347439	3	3	3	1	1	
347440	6	6	6	1	1	
347441	4	4	4	1	1	
347442	8	8	8	1	1	
347443	2	2	2	1	1	
347444	3	3	3	1	1	
347445	6	6	6	1	1	
347446	2	2	2	1	1	
347447	2	2	2	1	1	
347448	2	2	2	1	1	
347449	2	2	2	1	1	
347450	2	2	2	1	1	
347451	2	2	2	1	1	
347452	2	2	2	1	1	
347453	3	3	3	1	1	
347454	2	2	2	1	1	
347455	3	3	3	1	1	
347456	4	4	4	1	1	
347457	2	2	2	1	1	
347458	2	2	2	1	1	
347459	2	2	2	1	1	
347460	2	2	2	1	1	
347461	2	2	2	1	1	
347462	2	2	2	1	1	
347463	2	2	2	1	1	
347464	2	2	2	1	1	
347465	2	2	2	1	1	
347466	2	2	2	1	1	
347467	2	2	2	1	1	
347468	2	2	2	1	1	
347469	3	3	3	1	1	
347470	2	2	2	1	1	
347471	2	2	2	1	1	
347472	2	2	2	1	1	
347473	2	2	2	1	1	
347474	2	2	2	1	1	
347475	3	3	3	1	1	
347476	2	2	2	1	1	
347477	2	2	2	1	1	
347478	2	2	2	1	1	
347479	2	2	2	1	1	
347480	2	2	2	1	1	
347481	2	2	2	1	1	
347482	3	3	3	1	1	
347483	2	2	2	1	1	
347484	2	2	2	1	1	
347485	3	3	3	1	1	
347486	5	5	5	1	1	
347487	2	2	2	1	1	
347488	2	1	1	1	0.5	
347489	8	8	8	1	1	
347490	6	6	6	1	1	
347491	4	4	4	1	1	
347492	5	5	5	1	1	
347493	6	6	6	1	1	
347494	2	2	2	1	1	
347495	2	2	2	1	1	
347496	3	3	3	1	1	
347497	4	4	4	1	1	
347498	3	3	3	1	1	
347499	2	2	2	1	1	
347500	5	5	5	1	1	
347501	3	3	3	1	1	
347502	2	2	2	1	1	
347503	2	2	2	1	1	
347504	2	2	2	1	1	
347505	3	3	3	1	1	
347506	2	2	2	1	1	
347507	2	2	2	1	1	
347508	2	2	2	1	1	
347509	2	2	2	1	1	
347510	4	4	4	1	1	
347511	2	2	2	1	1	
347512	3	3	3	1	1	
347513	3	3	3	1	1	
347514	2	2	2	1	1	
347515	2	2	2	1	1	
347516	2	2	2	1	1	
347517	2	2	2	1	1	
347518	5	5	5	1	1	
347519	2	2	2	1	1	
347520	2	2	2	1	1	
347521	3	3	3	1	1	
347522	3	3	3	1	1	
347523	4	4	4	1	1	
347524	2	2	2	1	1	
347525	3	3	3	1	1	
347526	3	3	3	1	1	
347527	2	2	2	1	1	
347528	2	2	2	1	1	
347529	4	4	4	1	1	
347530	2	2	2	1	1	
347531	3	3	3	1	1	
347532	2	2	2	1	1	
347533	2	2	2	1	1	
347534	3	3	3	1	1	
347535	2	2	2	1	1	
347536	2	2	2	1	1	
347537	2	2	2	1	1	
347538	2	2	2	1	1	
347539	2	2	2	1	1	
347540	2	2	2	1	1	
347541	2	2	2	1	1	
347542	2	2	2	1	1	
347543	2	2	2	1	1	
347544	2	2	2	1	1	
347545	2	2	2	1	1	
347546	2	2	2	1	1	
347547	3	3	3	1	1	
347548	2	2	2	1	1	
347549	8	8	8	1	1	
347550	2	2	2	1	1	
347551	3	3	3	1	1	
347552	2	2	2	1	1	
347553	2	2	2	1	1	
347554	3	3	3	1	1	
347555	4	4	4	1	1	
347556	2	2	2	1	1	
347557	2	2	2	1	1	
347558	2	2	2	1	1	
347559	2	2	2	1	1	
347560	7	7	7	1	1	
347561	2	2	2	1	1	
347562	2	2	2	1	1	
347563	2	2	2	1	1	
347564	2	2	2	1	1	
347565	2	2	2	1	1	
347566	4	4	4	1	1	
347567	2	2	2	1	1	
347568	2	2	2	1	1	
347569	3	3	3	1	1	
347570	2	2	2	1	1	
347571	3	3	3	1	1	
347572	2	2	2	1	1	
347573	2	2	2	1	1	
347574	2	2	2	1	1	
347575	2	2	2	1	1	
347576	2	2	2	1	1	
347577	2	2	2	1	1	
347578	2	2	2	1	1	
347579	2	2	2	1	1	
347580	12	12	12	1	1	
347581	2	1	1	1	0.5	
347582	2	2	2	1	1	
347583	3	3	3	1	1	
347584	2	2	2	1	1	
347585	2	2	2	1	1	
347586	2	2	2	1	1	
347587	2	2	2	1	1	
347588	2	2	2	1	1	
347589	2	2	2	1	1	
347590	2	2	2	1	1	
347591	2	2	2	1	1	
347592	3	3	3	1	1	
347593	2	2	2	1	1	
347594	3	3	3	1	1	
347595	2	2	2	1	1	
347596	2	2	2	1	1	
347597	3	3	3	1	1	
347598	2	2	2	1	1	
347599	2	2	2	1	1	
347600	2	2	2	1	1	
347601	4	4	4	1	1	
347602	2	2	2	1	1	
347603	2	2	2	1	1	
347604	2	2	2	1	1	
347605	2	2	2	1	1	
347606	3	3	3	1	1	
347607	2	2	2	1	1	
347608	2	2	2	1	1	
347609	2	2	2	1	1	
347610	3	3	3	1	1	
347611	4	4	4	1	1	
347612	2	2	2	1	1	
347613	3	3	3	1	1	
347614	3	3	3	1	1	
347615	2	2	2	1	1	
347616	2	2	2	1	1	
347617	2	2	2	1	1	
347618	2	2	2	1	1	
347619	2	2	2	1	1	
347620	3	3	3	1	1	
347621	2	2	2	1	1	
347622	4	4	4	1	1	
347623	2	2	2	1	1	
347624	2	2	2	1	1	
347625	6	6	6	1	1	
347626	2	2	2	1	1	
347627	2	2	2	1	1	
347628	2	2	2	1	1	
347629	2	2	2	1	1	
347630	2	2	2	1	1	
347631	2	2	2	1	1	
347632	2	2	2	1	1	
347633	2	2	2	1	1	
347634	2	2	2	1	1	
347635	2	2	2	1	1	
347636	4	4	4	1	1	
347637	2	2	2	1	1	
347638	2	2	2	1	1	
347639	6	6	6	1	1	
347640	2	2	2	1	1	
347641	2	2	2	1	1	
347642	3	3	3	1	1	
347643	2	2	2	1	1	
347644	8	8	8	1	1	
347645	2	2	2	1	1	
347646	2	2	2	1	1	
347647	2	2	2	1	1	
347648	8	8	8	1	1	
347649	2	2	2	1	1	
347650	2	2	2	1	1	
347651	5	5	5	1	1	
347652	3	3	3	1	1	
347653	2	2	2	1	1	
347654	3	3	3	1	1	
347655	2	2	2	1	1	
347656	2	2	2	1	1	
347657	2	2	2	1	1	
347658	2	2	2	1	1	
347659	4	4	4	1	1	
347660	4	4	4	1	1	
347661	2	2	2	1	1	
347662	2	2	2	1	1	
347663	2	2	2	1	1	
347664	5	5	5	1	1	
347665	2	2	2	1	1	
347666	2	2	2	1	1	
347667	2	2	2	1	1	
347668	2	2	2	1	1	
347669	3	3	3	1	1	
347670	2	2	2	1	1	
347671	3	3	3	1	1	
347672	2	2	2	1	1	
347673	4	4	4	1	1	
347674	2	2	2	1	1	
347675	2	2	2	1	1	
347676	2	2	2	1	1	
347677	4	4	4	1	1	
347678	2	2	2	1	1	
347679	2	2	2	1	1	
347680	3	3	3	1	1	
347681	3	3	3	1	1	
347682	2	2	2	1	1	
347683	2	2	2	1	1	
347684	2	2	2	1	1	
347685	2	2	2	1	1	
347686	2	2	2	1	1	
347687	2	1	1	1	0.5	
347688	4	4	4	1	1	
347689	2	2	2	1	1	
347690	2	2	2	1	1	
347691	2	2	2	1	1	
347692	2	2	2	1	1	
347693	3	3	3	1	1	
347694	2	2	2	1	1	
347695	3	3	3	1	1	
347696	2	2	2	1	1	
347697	2	2	2	1	1	
347698	2	2	2	1	1	
347699	2	2	2	1	1	
347700	4	4	4	1	1	
347701	5	5	5	1	1	
347702	3	3	3	1	1	
347703	2	2	2	1	1	
347704	7	7	7	1	1	
347705	2	2	2	1	1	
347706	2	2	2	1	1	
347707	2	2	2	1	1	
347708	2	2	2	1	1	
347709	3	3	3	1	1	
347710	2	2	2	1	1	
347711	2	2	2	1	1	
347712	2	2	2	1	1	
347713	3	3	3	1	1	
347714	2	2	2	1	1	
347715	2	2	2	1	1	
347716	2	2	2	1	1	
347717	2	2	2	1	1	
347718	2	2	2	1	1	
347719	2	2	2	1	1	
347720	4	4	4	1	1	
347721	3	3	3	1	1	
347722	5	5	5	1	1	
347723	2	2	2	1	1	
347724	3	3	3	1	1	
347725	4	4	4	1	1	
347726	2	2	2	1	1	
347727	2	2	2	1	1	
347728	3	3	3	1	1	
347729	2	2	2	1	1	
347730	5	5	5	1	1	
347731	2	2	2	1	1	
347732	2	2	2	1	1	
347733	4	4	4	1	1	
347734	5	5	5	1	1	
347735	3	3	3	1	1	
347736	6	6	6	1	1	
347737	2	2	2	1	1	
347738	2	2	2	1	1	
347739	2	2	2	1	1	
347740	2	2	2	1	1	
347741	13	13	13	1	1	
347742	2	2	2	1	1	
347743	2	1	1	1	0.5	
347744	3	3	3	1	1	
347745	2	2	2	1	1	
347746	2	2	2	1	1	
347747	2	2	2	1	1	
347748	2	2	2	1	1	
347749	2	2	2	1	1	
347750	2	2	2	1	1	
347751	2	2	2	1	1	
347752	4	4	4	1	1	
347753	4	4	4	1	1	
347754	2	2	2	1	1	
347755	13	13	13	1	1	
347756	8	8	8	1	1	
347757	2	2	2	1	1	
347758	2	2	2	1	1	
347759	5	5	5	1	1	
347760	3	3	3	1	1	
347761	2	2	2	1	1	
347762	2	2	2	1	1	
347763	5	5	5	1	1	
347764	2	2	2	1	1	
347765	2	2	2	1	1	
347766	2	2	2	1	1	
347767	3	3	3	1	1	
347768	2	2	2	1	1	
347769	5	5	5	1	1	
347770	2	2	2	1	1	
347771	3	3	3	1	1	
347772	2	2	2	1	1	
347773	2	2	2	1	1	
347774	2	2	2	1	1	
347775	5	5	5	1	1	
347776	2	2	2	1	1	
347777	5	5	5	1	1	
347778	2	2	2	1	1	
347779	2	2	2	1	1	
347780	2	2	2	1	1	
347781	2	2	2	1	1	
347782	2	2	2	1	1	
347783	2	2	2	1	1	
347784	2	2	2	1	1	
347785	2	2	2	1	1	
347786	2	2	2	1	1	
347787	6	6	6	1	1	
347788	4	4	4	1	1	
347789	2	2	2	1	1	
347790	2	2	2	1	1	
347791	3	3	3	1	1	
347792	3	3	3	1	1	
347793	2	2	2	1	1	
347794	3	3	3	1	1	
347795	2	2	2	1	1	
347796	2	2	2	1	1	
347797	11	11	11	1	1	
347798	3	3	3	1	1	
347799	4	4	4	1	1	
347800	3	3	3	1	1	
347801	2	2	2	1	1	
347802	2	2	2	1	1	
347803	3	3	3	1	1	
347804	2	2	2	1	1	
347805	2	2	2	1	1	
347806	2	2	2	1	1	
347807	2	2	2	1	1	
347808	2	2	2	1	1	
347809	5	5	5	1	1	
347810	3	3	3	1	1	
347811	2	2	2	1	1	
347812	2	2	2	1	1	
347813	7	7	7	1	1	
347814	2	2	2	1	1	
347815	2	2	2	1	1	
347816	2	2	2	1	1	
347817	2	2	2	1	1	
347818	2	2	2	1	1	
347819	2	2	2	1	1	
347820	2	2	2	1	1	
347821	2	2	2	1	1	
347822	2	2	2	1	1	
347823	2	2	2	1	1	
347824	2	2	2	1	1	
347825	5	5	5	1	1	
347826	2	2	2	1	1	
347827	10	10	10	1	1	
347828	2	2	2	1	1	
347829	2	2	2	1	1	
347830	4	4	4	1	1	
347831	2	2	2	1	1	
347832	2	2	2	1	1	
347833	2	2	2	1	1	
347834	5	5	5	1	1	
347835	3	3	3	1	1	
347836	2	2	2	1	1	
347837	2	2	2	1	1	
347838	2	2	2	1	1	
347839	3	3	3	1	1	
347840	2	2	2	1	1	
347841	2	2	2	1	1	
347842	3	3	3	1	1	
347843	2	2	2	1	1	
347844	3	3	3	1	1	
347845	3	3	3	1	1	
347846	2	2	2	1	1	
347847	6	6	6	1	1	
347848	2	2	2	1	1	
347849	2	2	2	1	1	
347850	5	0	0	0	0	
347851	2	2	2	1	1	
347852	2	2	2	1	1	
347853	2	2	2	1	1	
347854	6	6	6	1	1	
347855	2	2	2	1	1	
347856	3	3	3	1	1	
347857	4	4	4	1	1	
347858	6	6	6	1	1	
347859	2	2	2	1	1	
347860	2	2	2	1	1	
347861	5	5	5	1	1	
347862	2	2	2	1	1	
347863	2	2	2	1	1	
347864	14	14	14	1	1	
347865	2	2	2	1	1	
347866	2	2	2	1	1	
347867	2	2	2	1	1	
347868	2	2	2	1	1	
347869	5	5	5	1	1	
347870	2	2	2	1	1	
347871	8	8	8	1	1	
347872	3	3	3	1	1	
347873	4	4	4	1	1	
347874	6	6	6	1	1	
347875	2	2	2	1	1	
347876	4	4	4	1	1	
347877	2	2	2	1	1	
347878	2	2	2	1	1	
347879	2	2	2	1	1	
347880	2	2	2	1	1	
347881	2	2	2	1	1	
347882	2	2	2	1	1	
347883	2	2	2	1	1	
347884	2	2	2	1	1	
347885	2	2	2	1	1	
347886	2	2	2	1	1	
347887	2	2	2	1	1	
347888	2	2	2	1	1	
347889	2	2	2	1	1	
347890	3	3	3	1	1	
347891	5	5	5	1	1	
347892	5	5	5	1	1	
347893	2	2	2	1	1	
347894	2	2	2	1	1	
347895	5	5	5	1	1	
347896	2	2	2	1	1	
347897	2	2	2	1	1	
347898	2	2	2	1	1	
347899	3	3	3	1	1	
347900	3	3	3	1	1	
347901	2	2	2	1	1	
347902	3	3	3	1	1	
347903	8	8	8	1	1	
347904	5	5	5	1	1	
347905	3	3	3	1	1	
347906	2	2	2	1	1	
347907	2	2	2	1	1	
347908	2	2	2	1	1	
347909	3	3	3	1	1	
347910	2	2	2	1	1	
347911	2	2	2	1	1	
347912	4	4	4	1	1	
347913	2	2	2	1	1	
347914	2	2	2	1	1	
347915	2	2	2	1	1	
347916	8	8	8	1	1	
347917	2	2	2	1	1	
347918	2	2	2	1	1	
347919	2	2	2	1	1	
347920	2	2	2	1	1	
347921	2	2	2	1	1	
347922	5	5	5	1	1	
347923	3	3	3	1	1	
347924	5	5	5	1	1	
347925	2	2	2	1	1	
347926	3	3	3	1	1	
347927	2	2	2	1	1	
347928	3	3	3	1	1	
347929	3	3	3	1	1	
347930	2	2	2	1	1	
347931	3	3	3	1	1	
347932	2	2	2	1	1	
347933	2	2	2	1	1	
347934	2	2	2	1	1	
347935	3	3	3	1	1	
347936	2	2	2	1	1	
347937	2	2	2	1	1	
347938	6	6	6	1	1	
347939	3	3	3	1	1	
347940	2	2	2	1	1	
347941	3	3	3	1	1	
347942	2	2	2	1	1	
347943	2	2	2	1	1	
347944	2	2	2	1	1	
347945	4	4	4	1	1	
347946	2	2	2	1	1	
347947	2	2	2	1	1	
347948	2	2	2	1	1	
347949	2	2	2	1	1	
347950	2	2	2	1	1	
347951	3	3	3	1	1	
347952	2	2	2	1	1	
347953	2	2	2	1	1	
347954	3	3	3	1	1	
347955	3	3	3	1	1	
347956	2	2	2	1	1	
347957	3	3	3	1	1	
347958	2	2	2	1	1	
347959	2	2	2	1	1	
347960	3	3	3	1	1	
347961	2	2	2	1	1	
347962	2	2	2	1	1	
347963	2	2	2	1	1	
347964	2	2	2	1	1	
347965	4	4	4	1	1	
347966	2	2	2	1	1	
347967	2	2	2	1	1	
347968	2	2	2	1	1	
347969	2	2	2	1	1	
347970	5	5	5	1	1	
347971	3	3	3	1	1	
347972	2	2	2	1	1	
347973	3	3	3	1	1	
347974	2	2	2	1	1	
347975	8	8	8	1	1	
347976	2	2	2	1	1	
347977	3	3	3	1	1	
347978	3	3	3	1	1	
347979	7	7	7	1	1	
347980	3	3	3	1	1	
347981	4	4	4	1	1	
347982	3	3	3	1	1	
347983	6	6	6	1	1	
347984	3	3	3	1	1	
347985	4	4	4	1	1	
347986	2	2	2	1	1	
347987	2	2	2	1	1	
347988	2	2	2	1	1	
347989	2	2	2	1	1	
347990	2	2	2	1	1	
347991	4	4	4	1	1	
347992	2	2	2	1	1	
347993	2	2	2	1	1	
347994	6	6	6	1	1	
347995	2	2	2	1	1	
347996	2	2	2	1	1	
347997	3	3	3	1	1	
347998	5	5	5	1	1	
347999	2	2	2	1	1	
348000	4	4	4	1	1	
348001	3	3	3	1	1	
348002	2	2	2	1	1	
348003	3	3	3	1	1	
348004	2	2	2	1	1	
348005	3	3	3	1	1	
348006	2	2	2	1	1	
348007	2	2	2	1	1	
348008	2	2	2	1	1	
348009	2	2	2	1	1	
348010	3	3	3	1	1	
348011	4	4	4	1	1	
348012	4	4	4	1	1	
348013	2	2	2	1	1	
348014	4	4	4	1	1	
348015	2	2	2	1	1	
348016	2	2	2	1	1	
348017	4	4	4	1	1	
348018	4	4	4	1	1	
348019	3	3	3	1	1	
348020	2	2	2	1	1	
348021	2	2	2	1	1	
348022	3	3	3	1	1	
348023	2	2	2	1	1	
348024	2	2	2	1	1	
348025	2	2	2	1	1	
348026	2	2	2	1	1	
348027	4	4	4	1	1	
348028	2	2	2	1	1	
348029	2	2	2	1	1	
348030	2	2	2	1	1	
348031	2	2	2	1	1	
348032	2	2	2	1	1	
348033	2	2	2	1	1	
348034	2	2	2	1	1	
348035	2	2	2	1	1	
348036	2	2	2	1	1	
348037	2	2	2	1	1	
348038	3	3	3	1	1	
348039	2	2	2	1	1	
348040	2	2	2	1	1	
348041	2	2	2	1	1	
348042	4	4	4	1	1	
348043	5	5	5	1	1	
348044	4	4	4	1	1	
348045	2	2	2	1	1	
348046	2	2	2	1	1	
348047	2	2	2	1	1	
348048	4	4	4	1	1	
348049	2	2	2	1	1	
348050	4	4	4	1	1	
348051	2	2	2	1	1	
348052	3	3	3	1	1	
348053	3	0	0	0	0	
348054	2	2	2	1	1	
348055	2	2	2	1	1	
348056	2	2	2	1	1	
348057	2	2	2	1	1	
348058	2	2	2	1	1	
348059	3	3	3	1	1	
348060	6	6	6	1	1	
348061	3	3	3	1	1	
348062	5	5	5	1	1	
348063	2	2	2	1	1	
348064	2	2	2	1	1	
348065	2	2	2	1	1	
348066	2	2	2	1	1	
348067	2	2	2	1	1	
348068	2	2	2	1	1	
348069	2	2	2	1	1	
348070	3	3	3	1	1	
348071	2	2	2	1	1	
348072	2	2	2	1	1	
348073	2	2	2	1	1	
348074	3	3	3	1	1	
348075	2	2	2	1	1	
348076	2	2	2	1	1	
348077	3	3	3	1	1	
348078	3	3	3	1	1	
348079	2	2	2	1	1	
348080	7	7	7	1	1	
348081	2	2	2	1	1	
348082	2	2	2	1	1	
348083	4	4	4	1	1	
348084	2	2	2	1	1	
348085	4	4	4	1	1	
348086	3	3	3	1	1	
348087	2	2	2	1	1	
348088	2	2	2	1	1	
348089	2	2	2	1	1	
348090	3	3	3	1	1	
348091	2	2	2	1	1	
348092	3	3	3	1	1	
348093	2	2	2	1	1	
348094	2	2	2	1	1	
348095	5	5	5	1	1	
348096	2	2	2	1	1	
348097	2	2	2	1	1	
348098	2	2	2	1	1	
348099	2	2	2	1	1	
348100	2	2	2	1	1	
348101	8	8	8	1	1	
348102	2	2	2	1	1	
348103	3	3	3	1	1	
348104	2	2	2	1	1	
348105	2	2	2	1	1	
348106	2	2	2	1	1	
348107	3	3	3	1	1	
348108	4	4	4	1	1	
348109	2	2	2	1	1	
348110	16	16	16	1	1	
348111	2	2	2	1	1	
348112	2	2	2	1	1	
348113	3	3	3	1	1	
348114	11	11	11	1	1	
348115	2	2	2	1	1	
348116	2	2	2	1	1	
348117	3	3	3	1	1	
348118	2	2	2	1	1	
348119	2	2	2	1	1	
348120	2	2	2	1	1	
348121	2	2	2	1	1	
348122	4	4	4	1	1	
348123	2	2	2	1	1	
348124	5	5	5	1	1	
348125	2	2	2	1	1	
348126	2	2	2	1	1	
348127	2	2	2	1	1	
348128	2	2	2	1	1	
348129	4	4	4	1	1	
348130	2	2	2	1	1	
348131	24	24	24	1	1	
348132	2	2	2	1	1	
348133	2	2	2	1	1	
348134	4	4	4	1	1	
348135	3	3	3	1	1	
348136	2	2	2	1	1	
